service_id,date,exception_type
DEC24-D08CAR-1_Weekday-CHATHS1,20250424,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250424,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250424,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250424,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250424,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250424,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250424,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250424,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250424,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250424,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250424,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250424,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250424,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250424,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250424,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250424,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250424,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250424,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250424,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250424,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250425,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250425,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250425,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250425,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250425,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250425,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250425,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250425,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250425,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250425,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250425,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250425,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250425,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250425,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250425,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250425,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250428,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250428,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250428,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250428,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250428,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250428,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250428,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250428,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250428,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250428,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250428,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250428,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250428,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250428,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250428,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250428,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250429,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250429,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250429,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250429,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250429,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250429,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250429,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250429,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250429,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250429,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250429,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250429,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250429,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250429,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250429,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250430,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250430,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250430,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250430,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250430,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250430,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250430,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250430,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250430,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250430,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250430,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250430,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250430,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250430,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250430,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250430,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250501,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250501,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250501,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250501,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250501,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250501,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250501,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250501,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250501,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250501,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250501,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250501,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250501,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250501,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250501,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250501,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250502,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250502,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250502,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250502,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250502,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250502,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250502,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250502,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250502,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250502,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250502,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250502,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250502,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250502,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250502,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250502,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250505,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250505,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250505,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250505,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250505,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250505,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250505,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250505,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250505,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250505,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250505,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250505,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250505,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250505,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250505,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250505,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250505,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250505,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250505,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250506,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250506,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250506,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250506,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250506,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250506,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250506,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250506,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250506,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250506,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250506,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250506,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250506,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250506,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250506,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250506,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250506,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250506,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250506,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250507,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250507,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250507,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250507,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250507,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250507,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250507,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250507,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250507,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250507,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250507,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250507,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250507,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250507,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250507,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250507,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250507,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250507,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250507,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250508,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250508,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250508,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250508,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250508,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250508,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250508,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250508,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250508,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250508,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250508,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250508,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250508,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250508,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250508,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250508,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250508,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250508,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250508,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250509,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250509,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250509,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250509,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250509,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250509,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250509,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250509,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250509,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250509,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250509,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250509,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250509,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250509,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250509,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250509,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250509,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250509,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250509,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250512,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250512,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250512,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250512,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250512,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250512,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250512,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250512,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250512,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250512,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250512,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250512,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250512,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250512,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250512,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250512,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250512,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250512,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250512,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250513,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250513,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250513,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250513,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250513,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250513,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250513,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250513,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250513,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250513,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250513,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250513,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250513,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250513,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250513,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250513,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250513,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250513,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250513,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250514,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250514,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250514,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250514,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250514,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250514,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250514,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250514,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250514,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250514,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250514,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250514,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250514,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250514,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250514,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250514,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250514,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250514,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250514,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250515,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250515,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250515,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250515,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250515,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250515,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250515,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250515,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250515,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250515,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250515,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250515,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250515,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250515,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250515,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250515,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250515,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250515,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250515,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250516,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250516,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250516,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250516,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250516,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250516,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250516,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250516,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250516,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250516,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250516,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250516,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250516,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250516,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250516,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250516,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250516,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250516,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250516,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250519,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250519,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250519,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250519,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250519,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250519,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250519,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250519,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250519,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250519,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250519,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250519,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250519,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250519,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250519,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250519,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250519,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250519,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250519,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250520,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250520,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250520,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250520,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250520,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250520,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250520,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250520,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250520,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250520,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250520,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250520,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250520,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250520,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250520,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250520,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250520,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250520,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250520,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250521,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250521,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250521,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250521,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250521,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250521,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250521,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250521,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250521,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250521,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250521,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250521,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250521,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250521,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250521,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250521,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250521,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250521,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250521,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250522,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250522,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250522,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250522,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250522,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250522,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250522,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250522,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250522,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250522,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250522,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250522,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250522,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250522,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250522,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250522,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250522,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250522,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250522,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250523,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250523,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250523,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250523,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250523,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250523,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250523,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250523,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250523,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250523,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250523,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250523,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250523,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250523,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250523,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250523,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250523,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250523,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250523,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250527,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250527,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250527,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250527,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250527,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250527,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250527,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250527,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250527,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250527,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250527,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250527,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250527,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250527,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250527,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250527,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250527,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250527,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250527,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250528,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250528,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250528,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250528,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250528,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250528,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250528,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250528,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250528,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250528,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250528,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250528,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250528,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250528,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250528,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250528,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250528,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250528,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250528,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250529,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250529,2
